46683596,0,0,0,0,
46703904,0,4,48,101,
46727380,0,46,50,77,
46750860,0,0,0,0,
46771164,0,62,104,108,
46796760,0,0,0,17,
46818120,0,0,0,32,
46839480,0,61,109,100,
46865076,0,0,12,22,
46887488,0,59,85,96,
46910968,0,50,51,107,
46935512,0,0,0,42,
46956868,0,52,114,76,
46981400,0,0,0,33,
47002760,0,24,74,45,
47026224,0,53,112,94,
47050768,0,0,0,41,
47072128,0,56,109,114,
47097724,0,0,0,17,
47119084,0,0,0,21,
47140440,0,55,109,118,
47166040,0,0,0,6,
47186344,0,23,0,82,
47208760,0,52,132,105,
47234356,0,0,0,3,
47254660,0,36,108,114,
47280256,0,0,0,20,
47301616,0,0,0,3,
47321908,0,68,110,112,
47347508,0,0,0,27,
47368868,0,0,0,38,
47390240,0,58,106,128,
47415836,0,0,0,9,
47436140,0,19,0,66,
47458568,0,60,117,114,
47484160,0,0,0,23,
47505520,0,45,101,101,
47531104,0,0,0,18,
47552464,0,0,56,62,
47574876,0,52,124,97,
47599424,0,0,0,6,
47619728,0,0,19,99,
47642136,0,26,92,118,
47666684,0,0,0,12,
47688056,0,62,112,100,
47713652,0,0,0,5,
47733960,0,0,0,0,
47754268,0,55,108,96,
47778808,0,0,0,48,
47800164,0,0,0,0,
47820472,0,30,114,80,
47845004,0,0,0,16,
47866372,0,0,0,4,
47886684,0,55,91,96,
47910148,0,12,44,76,
47933612,0,0,0,19,
47954972,0,58,103,89,
47979516,0,0,11,4,
48000872,0,0,8,17,
48022236,0,27,89,110,
48046776,0,0,0,8,
48067072,0,4,0,0,
48087376,0,31,90,100,
48111920,0,0,0,42,
48133280,0,0,0,0,
48153572,0,35,107,104,
48179168,0,0,21,6,
48200528,0,0,0,31,
48221888,0,57,73,83,
48245352,0,0,0,16,
48266708,0,0,0,4,
48287016,0,69,114,92,
48311548,0,0,0,5,
48331856,0,0,0,1,
48352160,0,0,50,23,
48374572,0,62,107,109,
48400168,0,0,0,13,
48421528,0,53,119,102,
48447128,0,0,0,32,
48468496,0,0,63,47,
48490908,0,41,120,94,
48515452,0,0,0,12,
48536812,0,32,121,108,
48562412,0,0,0,12,
48583768,0,0,0,23,
48605124,0,23,100,106,
48630724,0,0,0,0,
48651032,0,0,39,27,
48673444,0,47,130,112,
48699040,0,0,0,9,
48719344,0,0,63,88,
48741756,0,50,126,108,
48767352,0,0,8,47,
48788716,0,56,120,97,
48813244,0,0,0,13,
48834604,0,0,26,0,
48855960,0,44,131,30,
48880492,0,0,0,20,
48901852,0,0,36,67,
48924264,0,57,96,105,
48948808,0,0,0,11,
48970168,0,61,95,89,
48993644,0,29,52,68,
49017120,0,0,12,31,
49039536,0,55,114,115,
49065132,0,0,0,8,
49085452,0,0,91,16,
49107860,0,51,116,93,
49132404,0,0,0,25,
49153768,0,50,114,110,
49179364,0,0,0,38,
49200708,0,0,0,8,
49221016,0,45,116,108,
49246608,0,0,0,37,
49267956,0,0,75,19,
49290372,0,18,129,102,
49315952,0,0,0,3,
49336248,0,24,104,104,
49361844,0,0,0,20,
49383204,0,0,0,30,
49404560,0,30,73,117,
49429108,0,0,0,18,
49450464,0,0,8,18,
49471824,0,34,74,101,
49496364,0,0,1,39,
49517728,0,3,0,80,
49539092,0,58,130,103,
49564688,0,0,0,0,
49584988,0,0,0,65,
49606348,0,51,105,115,
49631944,0,0,0,13,
49653304,0,45,115,69,
49677844,0,0,0,47,
49699208,0,0,0,15,
49720564,0,53,106,101,
49746160,0,0,0,12,
49767520,0,0,46,34,
49789920,0,0,118,114,
49814452,0,0,0,14,
49835812,0,67,73,99,
49859292,0,51,53,58,
49882756,0,0,0,0,
49903060,0,64,81,74,
49926540,0,5,80,31,
49948936,0,0,0,0,
49969232,0,58,103,73,
49993776,0,0,0,23,
50015132,0,0,0,0,
50035436,0,23,94,87,
50058904,0,0,106,53,
50082380,0,0,0,52,
50103740,0,53,115,85,
50128284,0,0,0,32,
50149644,0,0,0,1,
50169948,0,30,114,112,
50195548,0,0,15,11,
50217944,0,0,76,72,
50240356,0,57,124,118,
50265952,0,0,0,27,
50287312,0,29,81,110,
50311856,0,0,26,5,
50333216,0,0,0,37,
50354572,0,52,67,113,
50379120,0,0,0,30,
50400480,0,0,14,75,
50422892,0,51,114,121,
50448488,0,0,0,15,
50469848,0,67,90,113,
50494392,0,0,35,30,
50516804,0,0,0,64,
50538164,0,52,110,124,
50563760,0,0,0,25,
50585120,0,57,114,96,
50609664,0,0,52,99,
50632076,0,0,0,58,
50653432,0,47,96,120,
50677976,0,8,0,16,
50699336,0,0,0,21,
50720696,0,44,102,118,
50746292,0,0,0,26,
50767652,0,38,37,37,
50791128,0,39,111,76,
50815660,0,0,0,0,
50835968,0,16,103,107,
50861564,0,0,0,9,
50881872,0,0,0,14,
50903228,0,23,89,105,
50927768,0,0,0,26,
50949132,0,0,0,30,
50970488,0,56,119,94,
50995020,0,0,0,4,
51015328,0,0,17,22,
51037740,0,30,119,95,
51062280,0,0,0,17,
51083644,0,0,0,55,
51105000,0,0,131,96,
51128480,0,0,0,11,
51149844,0,6,0,29,
51171196,0,35,118,70,
51195740,0,0,0,19,
51217100,0,30,0,28,
51239524,0,46,127,91,
51264072,0,0,0,2,
51284372,0,31,71,72,
51307836,0,20,120,80,
51332368,0,0,19,6,
51353732,0,61,106,98,
51378260,0,0,0,5,
51398564,0,0,0,0,
51418872,0,67,112,99,
51443404,0,0,11,18,
51465816,0,0,0,48,
51487176,0,57,98,111,
51511720,0,0,9,18,
51533080,0,0,8,37,
51554436,0,55,114,114,
51580032,0,0,0,4,
51600324,0,35,49,20,
51623792,0,43,122,89,
51648324,0,0,39,9,
51669680,0,40,110,86,
51694224,0,0,0,3,
51714528,0,0,0,0,
51734836,0,55,121,99,
51759368,0,21,8,46,
51781780,0,0,0,26,
51803152,0,31,93,109,
51827696,0,0,1,1,
51847992,0,0,0,0,
51868292,0,44,82,104,
51892836,0,0,110,20,
51916316,0,8,0,73,
51937688,0,54,129,107,
51963284,0,0,3,11,
51984648,0,65,65,83,
52008108,0,42,75,77,
52031576,0,0,0,1,
52051884,0,45,120,83,
52076412,0,0,0,32,
52097768,0,0,0,6,
52118064,0,67,101,86,
52142608,0,0,0,62,
52163968,0,0,0,0,
52184260,0,45,81,86,
52207736,0,42,25,99,
52231200,0,0,0,5,
52251496,0,67,113,102,
52277092,0,0,0,19,
52298452,0,0,0,15,
52319808,0,26,118,110,
52345412,0,0,0,27,
52366768,0,0,0,68,
52388124,0,52,128,109,
52413724,0,0,0,7,
52434032,0,71,96,77,
52457500,0,0,119,42,
52480972,0,0,0,3,
52501268,0,74,93,95,
52524744,0,0,71,59,
52547156,0,0,0,0,
52567464,0,53,113,79,
52592004,0,0,0,67,
52613364,0,0,0,0,
52633668,0,44,26,60,
52657136,0,29,99,113,
52681676,0,0,23,4,
52703040,0,57,84,108,
52727580,0,0,0,18,
52748956,0,0,49,36,
52771368,0,67,106,89,
52795912,0,0,0,10,
52817272,0,17,90,87,
52840732,0,0,116,74,
52864212,0,0,0,11,
52885568,0,58,114,101,
52911156,0,0,0,5,
52931460,0,0,0,19,
52952824,0,55,96,95,
52976300,0,0,0,6,
52996604,0,0,0,7,
53016912,0,26,28,42,
53040376,0,16,73,103,
53064916,0,0,0,38,
53086280,0,27,106,91,
53110812,0,0,0,5,
53131112,0,0,0,4,
53151408,0,14,97,109,
53175952,0,0,0,8,
53196260,0,0,0,2,
53216564,0,0,28,52,
53238976,0,56,125,106,
53264576,0,0,0,21,
53285932,0,52,83,111,
53310484,0,0,0,29,
53331848,0,0,0,39,
53353208,0,42,122,86,
53377736,0,0,0,17,
53399084,0,0,0,23,
53420444,0,53,56,114,
53445000,0,0,0,12,
53466360,0,0,27,49,
53488768,0,25,130,98,
53513300,0,0,0,7,
53533608,0,23,98,86,
53557072,0,42,64,86,
53580540,0,0,0,9,
53600844,0,65,116,80,
53625388,0,0,0,48,
53646760,0,0,0,3,
53667056,0,42,83,85,
53690528,0,49,100,108,
53716116,0,0,62,44,
53738528,0,46,101,125,
53764124,0,0,0,9,
53784428,0,41,110,121,
53810028,0,0,0,0,
53830336,0,0,0,0,
53850636,0,46,72,94,
53874116,0,54,98,40,
53897596,0,0,0,0,
53917900,0,57,78,99,
53941380,0,13,96,28,
53964856,0,11,65,41,
53988320,0,40,117,101,
54013908,0,0,0,1,
54034212,0,69,106,96,
54058756,0,0,0,53,
54080112,0,0,0,11,
54101476,0,72,102,109,
54127072,0,0,0,4,
54147376,0,0,0,0,
54167668,0,41,119,86,
54192200,0,0,0,32,
54213560,0,0,0,0,
54233852,0,59,91,80,
54257328,0,0,52,80,
54279744,0,0,0,0,
54300052,0,33,111,73,
54324592,0,0,67,22,
54346992,0,0,19,6,
54368348,0,52,108,99,
54392880,0,0,0,3,
54413172,0,0,0,5,
54433468,0,62,66,99,
54456944,0,0,31,37,
54479360,0,0,0,4,
54499664,0,0,60,86,
54522080,0,65,124,113,
54547676,0,0,0,59,
54569032,0,26,114,118,
54594616,0,0,0,36,
54615976,0,0,108,19,
54639452,0,0,92,114,
54662932,0,0,0,2,
54683236,0,41,109,86,
54707784,0,0,10,38,
54730196,0,0,0,18,
54751564,0,37,85,102,
54776112,0,0,0,1,
54796416,0,0,0,4,
54816724,0,69,109,88,
54841256,0,0,40,54,
54863664,0,0,0,7,
54883956,0,64,77,80,
54907436,0,0,93,46,
54929848,0,0,0,0,
54950140,0,57,99,103,
54974684,0,0,27,10,
54997096,0,0,0,18,
55018456,0,63,119,99,
55042984,0,0,0,16,
55064344,0,0,26,10,
55086744,0,55,67,107,
55111288,0,0,0,0,
55131596,0,0,60,36,
55154020,0,58,130,111,
55179616,0,0,0,4,
55199912,0,69,116,96,
55224456,0,16,0,82,
55246880,0,0,0,0,
55267184,0,59,108,101,
55292780,0,0,0,1,
55313084,0,0,0,19,
55334448,0,65,107,94,
55358992,0,0,8,11,
55380348,0,0,0,8,
55400656,0,52,88,95,
55424120,0,0,69,72,
55446520,0,0,0,0,
55466812,0,18,118,97,
55491356,0,0,17,13,
55513780,0,0,0,45,
55535140,0,41,106,97,
55559684,0,0,0,5,
55579992,0,0,0,0,
55600296,0,52,113,84,
55624828,0,0,51,15,
55647248,0,0,0,22,
55668612,0,62,111,72,
55693156,0,0,0,12,
55714512,0,0,82,28,
55736912,0,75,103,110,
55762512,0,0,0,15,
55783872,0,40,107,85,
55808412,0,0,0,29,
55829772,0,0,0,5,
55850080,0,40,117,101,
55875672,0,0,0,40,
55897036,0,0,0,36,
55918392,0,61,112,110,
55943992,0,0,0,3,
55964296,0,0,83,20,
55986708,0,40,102,113,
56012304,0,0,0,0,
56032612,0,22,98,98,
56056088,0,0,30,80,
56078488,0,0,0,21,
56099856,0,48,96,101,
56124388,0,0,27,31,
56146804,0,0,40,22,
56169216,0,67,114,99,
56193748,0,0,0,18,
56215104,0,0,0,87,
56236468,0,59,127,113,
56262060,0,0,0,11,
56283420,0,38,73,86,
56306900,0,0,121,14,
56330376,0,0,0,20,
56351736,0,51,103,90,
56376268,0,0,13,9,
56397628,0,9,71,62,
56420024,0,52,128,109,
56445608,0,0,0,6,
56465916,0,31,102,109,
56491508,0,0,0,22,
56512868,0,0,0,1,
56533176,0,46,107,71,
56557704,0,0,0,52,
56579068,0,0,0,3,
56599372,0,56,72,84,
56622852,0,25,28,84,
56646328,0,0,0,20,
56667684,0,56,112,90,
56692228,0,0,0,38,
56713592,0,3,0,5,
56733896,0,71,99,97,
56757364,0,0,0,30,
56778720,0,0,0,4,
56799012,0,29,119,92,
56823556,0,0,44,0,
56844916,0,0,0,0,
56865224,0,0,91,99,
56887636,0,25,111,73,
56912168,0,0,0,0,
56932468,0,51,91,96,
56955948,0,0,81,72,
56978364,0,0,0,0,
56998656,0,74,82,98,
57022120,0,0,86,69,
57044532,0,0,0,1,
57064840,0,0,44,111,
57088316,0,36,106,89,
57112860,0,0,0,0,
57133168,0,64,89,112,
57157712,0,0,0,34,
57179068,0,0,2,21,
57200428,0,65,112,105,
57226024,0,0,0,28,
57247384,0,0,50,51,
57269792,0,36,106,116,
57295392,0,0,0,0,
57315700,0,52,94,93,
57339176,0,10,41,93,
57362656,0,0,9,0,
57382960,0,17,107,96,
57407500,0,0,23,0,
57428864,0,0,0,0,
57449156,0,41,108,75,
57473700,0,0,0,0,
57494008,0,0,0,0,
57514312,0,0,32,49,
57536724,0,16,126,102,
57562320,0,0,0,18,
57583680,0,51,80,99,
57607148,0,0,0,43,
57628504,0,0,0,5,
57648800,0,50,74,100,
57673340,0,0,0,37,
57694700,0,0,0,0,
57715008,0,48,117,77,
57739536,0,0,14,58,
57761936,0,0,0,0,
57782228,0,67,79,99,
57805704,0,0,15,49,
57828104,0,0,0,0,
57848400,0,18,101,101,
57873996,0,0,0,7,
57894304,0,0,0,0,
57914608,0,0,19,74,
57937020,0,49,125,115,
57962616,0,0,0,46,
57983976,0,57,83,104,
58008524,0,0,0,34,
58029880,0,0,9,36,
58051236,0,59,106,102,
58076832,0,0,0,0,
58097140,0,0,0,8,
58117444,0,67,124,98,
58141976,0,0,0,16,
58163340,0,0,0,17,
58184700,0,0,129,105,
58209224,0,0,2,6,
58229520,0,0,0,38,
58250880,0,37,123,104,
58276476,0,0,0,15,
58297852,0,0,84,115,
58321340,0,0,118,70,
58344820,0,0,0,7,
58365124,0,64,104,103,
58390720,0,0,0,25,
58412080,0,0,0,26,
58433440,0,63,114,102,
58459032,0,0,0,28,
58480396,0,0,52,40,
58502808,0,45,130,124,
58528400,0,0,0,0,
58548708,0,62,110,95,
58573252,0,0,0,22,
58594612,0,0,0,14,
58615972,0,49,121,107,
58641568,0,0,0,3,
58661860,0,0,0,0,
58682168,0,24,114,110,
58707764,0,0,0,4,
58728072,0,0,0,45,
58749432,0,22,107,112,
58775024,0,0,14,21,
58797440,0,22,17,100,
58821996,0,14,97,18,
58845476,0,0,34,9,
58866836,0,57,96,94,
58890300,0,0,0,29,
58911656,0,0,0,11,
58933016,0,61,108,99,
58957548,0,0,0,0,
58977852,0,0,0,5,
58998160,0,43,113,69,
59022704,0,0,26,27,
59045116,0,0,0,22,
59066476,0,32,107,104,
59092060,0,0,0,28,
59113416,0,0,9,6,
59133708,0,53,102,78,
59158252,0,0,0,30,
59179612,0,0,21,36,
59202024,0,33,80,91,
59225504,0,0,0,18,
59246860,0,0,28,65,
59269276,0,40,116,112,
59294872,0,0,0,0,
59315176,0,49,111,113,
59340772,0,0,0,6,
59361076,0,0,0,26,
59382436,0,29,94,102,
59406984,0,0,0,0,
59427288,0,0,0,0,
59447592,0,52,119,91,
59472124,0,0,75,84,
59494540,0,0,0,0,
59514844,0,35,99,100,
59539384,0,0,0,3,
59559680,0,0,0,4,
59579976,0,13,0,72,
59602400,0,37,128,79,
59626944,0,0,0,4,
59647248,0,42,96,94,
59670712,0,46,51,68,
59694176,0,0,0,14,
59715536,0,64,107,90,
59740068,0,0,0,12,
59761428,0,0,0,45,
59782784,0,44,120,99,
59807332,0,0,0,0,
59827636,0,0,19,0,
59848996,0,54,116,68,
59873540,0,0,0,24,
59894900,0,0,17,10,
59917324,0,57,129,111,
59942928,0,0,0,6,
59963228,0,9,62,17,
59985636,0,35,114,121,
60011232,0,0,0,14,
60032592,0,62,106,92,
60057136,0,0,0,7,
60077444,0,0,0,31,
60098804,0,65,114,100,
60124400,0,0,0,24,
60145756,0,0,64,44,
60168172,0,34,121,109,
60193768,0,0,0,11,
60215124,0,46,114,90,
60239660,0,0,2,38,
60261020,0,0,0,16,
60282392,0,32,101,90,
60306932,0,0,0,0,
60327240,0,0,0,0,
60347536,0,57,113,89,
60372076,0,0,11,28,
60394488,0,0,0,0,
60414780,0,58,115,81,
60439324,0,0,0,10,
60460700,0,0,0,0,
60481004,0,34,90,103,
60505560,0,0,0,0,
60525868,0,0,0,0,
60546172,0,0,46,28,
60568588,0,55,124,97,
60593128,0,0,0,0,
60613432,0,21,69,85,
60636900,0,15,49,59,
60660376,0,0,0,9,
60680684,0,15,119,101,
60706280,0,0,7,6,
60726588,0,0,0,4,
60746892,0,16,80,110,
60771436,0,0,83,72,
60793848,0,0,0,0,
60814152,0,55,108,87,
60838684,0,0,30,15,
60861100,0,0,0,40,
60882460,0,41,81,89,
60905936,0,0,6,49,
60927292,0,0,0,0,
60947596,0,47,101,80,
60972128,0,0,0,35,
60993488,0,0,0,0,
61013784,0,49,108,64,
61038312,0,0,0,14,
61059672,0,0,0,6,
61079980,0,25,97,95,
61103460,0,20,57,61,
61126920,0,0,0,20,
61148280,0,39,118,84,
61172812,0,0,0,14,
61194172,0,0,0,4,
61214476,0,56,98,90,
61237956,0,0,17,93,
61260364,0,0,0,0,
61280672,0,46,94,103,
61305216,0,0,13,10,
61327628,0,0,19,2,
61348984,0,48,105,98,
61373520,0,0,0,0,
61393824,0,0,0,0,
61414132,0,69,105,85,
61438660,0,0,0,9,
61458964,0,0,0,0,
61479272,0,0,94,18,
61501684,0,43,105,95,
61526216,0,0,0,0,
61546512,0,12,81,86,
61569988,0,56,42,72,
61593464,0,0,12,0,
61614824,0,66,72,96,
61638292,0,0,0,12,
61659664,0,0,0,0,
61679968,0,53,78,93,
61703432,0,0,113,79,
61726912,0,0,0,0,
61747224,0,59,115,87,
61771764,0,0,0,39,
61793116,0,0,0,7,
61813428,0,59,92,90,
61836904,0,5,59,69,
61859316,0,0,0,0,
61879620,0,20,113,80,
61904164,0,0,2,62,
61925524,0,0,0,4,
61945832,0,0,43,36,
61968244,0,45,110,61,
61992784,0,0,0,0,
62013080,0,16,143,98,
62037624,0,0,47,23,
62060032,0,0,0,0,
62080344,0,57,92,96,
62103804,0,43,105,77,
62128340,0,0,0,0,
62148640,0,52,96,77,
62172108,0,0,0,27,
62193468,0,0,0,9,
62213772,0,54,101,101,
62239372,0,0,0,45,
62260732,0,0,0,14,
62282100,0,59,98,96,
62305580,0,0,36,0,
62326936,0,0,0,3,
62347228,0,62,118,91,
62371760,0,0,0,13,
62393124,0,0,0,0,
62413428,0,75,90,85,
62436904,0,3,2,72,
62458264,0,0,0,8,
62478556,0,29,33,81,
62502032,0,16,102,71,
62526564,0,0,0,0,
62546872,0,48,104,94,
62571400,0,0,24,5,
62592764,0,0,0,0,
62613068,0,55,82,85,
62636548,0,0,33,23,
62658960,0,0,0,5,
62679264,0,23,71,81,
62702728,0,3,63,100,
62726208,0,0,0,35,
62747564,0,44,99,106,
62772108,0,0,0,6,
62792416,0,0,0,4,
62812712,0,17,88,102,
62837268,0,0,82,26,
62859692,0,0,0,0,
62880000,0,64,85,91,
62903460,0,27,13,85,
62926940,0,0,0,26,
62948300,0,60,116,90,
62972844,0,0,0,6,
62993152,0,0,0,18,
63014508,0,55,107,82,
63039052,0,0,0,51,
63060424,0,0,0,49,
63081780,0,53,111,104,
63107380,0,0,0,3,
63127688,0,7,0,19,
63149044,0,52,125,116,
63174644,0,0,0,11,
63196004,0,59,109,92,
63220532,0,0,36,38,
63242944,0,0,0,0,
63263240,0,42,77,85,
63286716,0,42,30,49,
63310192,0,0,0,2,
63330484,0,63,92,106,
63355032,0,0,0,25,
63376400,0,0,0,0,
63396696,0,65,103,80,
63421224,0,0,0,16,
63442588,0,0,0,4,
63462888,0,41,94,89,
63486372,0,0,103,81,
63509848,0,0,0,0,
63530152,0,64,91,84,
63553616,0,0,35,38,
63576020,0,0,0,0,
63596312,0,48,71,90,
63619788,0,17,110,70,
63644336,0,0,26,51,
63666744,0,48,92,102,
63691288,0,0,0,0,
63711596,0,0,0,76,
63732956,0,23,113,100,
63758552,0,0,0,9,
63778856,0,41,89,86,
63802320,0,24,83,96,
63825788,0,0,0,0,
63846092,0,66,121,93,
63870636,0,0,0,0,
63890940,0,0,0,0,
63911248,0,0,22,74,
63933664,0,50,116,96,
63958208,0,0,0,0,
63978516,0,7,53,80,
64000920,0,44,118,91,
64025452,0,0,0,9,
64045760,0,69,92,94,
64069224,0,37,115,63,
64093772,0,0,63,41,
64116184,0,43,126,112,
64141776,0,0,0,9,
64162084,0,69,61,108,
64186628,0,22,41,93,
64210108,0,0,9,36,
64231464,0,44,114,108,
64257052,0,0,0,5,
64277356,0,19,52,29,
64300832,0,54,122,112,
64326428,0,0,0,11,
64347788,0,51,122,84,
64372332,0,0,0,10,
64393708,0,0,72,3,
64415064,0,54,106,114,
64440660,0,0,0,1,
64460968,0,29,3,78,
64483392,0,32,103,114,
64508988,0,0,0,0,
64529296,0,64,114,83,
64553840,0,0,0,60,
64575200,0,0,0,0,
64595500,0,36,104,79,
64620044,0,0,0,32,
64641408,0,0,0,0,
64661700,0,36,113,66,
64686244,0,0,20,74,
64708652,0,0,0,36,
64730012,0,57,109,102,
64755608,0,0,0,26,
64776960,0,0,19,30,
64799372,0,47,115,103,
64824968,0,0,0,0,
64845272,0,79,96,89,
64868748,0,0,119,32,
64892228,0,0,0,0,
64912536,0,66,100,99,
64937068,0,0,19,8,
64958424,0,0,0,0,
64978716,0,43,101,80,
65003264,0,0,53,17,
65025672,0,0,0,0,
65045980,0,45,104,100,
65071576,0,0,0,15,
65092932,0,0,0,38,
65114292,0,53,87,97,
65137772,0,0,9,27,
65159128,0,0,0,10,
65180492,0,30,117,93,
65205020,0,0,36,0,
65226396,0,0,0,26,
65247768,0,47,111,106,
65273360,0,0,0,0,
65293668,0,0,0,36,
65315028,0,23,123,94,
65339572,0,0,0,0,
65359888,0,0,29,52,
65382304,0,61,80,80,
65405780,0,0,2,0,
